GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,SMSA,SMSAA,COUNTY,COUNTYA,CTY_SUBA,PLACE,PLACEA,TRACTA,BLCK_GRPA,BLOCKA,EDINDA,ENUMDISTA,SCSAA,URB_AREAA,CDA,AIANHHA,MCDSEQNOA,ZIPA,AREANAME,C7L001
GIS Join Match Code,Data File Year,Region Code,Division Code,State Name,State Code,Standard Metropolitan Statistical Area Name,Standard Metropolitan Statistical Area Code,County Name,County Code,County Subdivision Code,Place Name,Place Code,Census Tract Code,Block Group Code,Block Code,Enumeration District Indicator Code,Enumeration District Code,Standard Consolidated Statistical Area Code,Urban Area Code,Congressional District Code,American Indian Area/Alaska Native Area/Hawaiian Home Land Code,MCD Sequence Number Code,5-Digit Zip Code Code,Area Name,Total
"G470366001900619","1980","3","6","Tennessee","47","JOHNSON CITY-KINGSPORT-BRISTOL, TENN.-VA.","3660","Carter","019",,"Hampton","0619",,,,,,,,,,,,"HAMPTON %CDP<",2236
"G470366001900688","1980","3","6","Tennessee","47","JOHNSON CITY-KINGSPORT-BRISTOL, TENN.-VA.","3660","Carter","019",,"Hunter","0688",,,,,,,,,,,,"HUNTER %CDP<",1386
"G470366001900730","1980","3","6","Tennessee","47","JOHNSON CITY-KINGSPORT-BRISTOL, TENN.-VA.","3660","Carter","019",,"Johnson City","0730",,,,,,,,,,,,"JOHNSON CITY CITY",294
"G470366001901129","1980","3","6","Tennessee","47","JOHNSON CITY-KINGSPORT-BRISTOL, TENN.-VA.","3660","Carter","019",,"Pine Crest","1129",,,,,,,,,,,,"PINE CREST %CDP<",3992
"G470366001901201","1980","3","6","Tennessee","47","JOHNSON CITY-KINGSPORT-BRISTOL, TENN.-VA.","3660","Carter","019",,"Roan Mountain","1201",,,,,,,,,,,,"ROAN MOUNTAIN %CDP<",1108
"G470366001901478","1980","3","6","Tennessee","47","JOHNSON CITY-KINGSPORT-BRISTOL, TENN.-VA.","3660","Carter","019",,"Valley Forge","1478",,,,,,,,,,,,"VALLEY FORGE %CDP<",2180
"G470366001901493","1980","3","6","Tennessee","47","JOHNSON CITY-KINGSPORT-BRISTOL, TENN.-VA.","3660","Carter","019",,"Watauga","1493",,,,,,,,,,,,"WATAUGA CITY",376
"G470366001909999","1980","3","6","Tennessee","47","JOHNSON CITY-KINGSPORT-BRISTOL, TENN.-VA.","3660","Carter","019",,,"9999",,,,,,,,,,,,"REMAINDER OF CARTER DIVISION",21610
"G470366007300185","1980","3","6","Tennessee","47","JOHNSON CITY-KINGSPORT-BRISTOL, TENN.-VA.","3660","Hawkins","073",,"Bulls Gap","0185",,,,,,,,,,,,"BULLS GAP TOWN",821
"G470366007300247","1980","3","6","Tennessee","47","JOHNSON CITY-KINGSPORT-BRISTOL, TENN.-VA.","3660","Hawkins","073",,"Church Hill","0247",,,,,,,,,,,,"CHURCH HILL TOWN",4110
"G470366007300750","1980","3","6","Tennessee","47","JOHNSON CITY-KINGSPORT-BRISTOL, TENN.-VA.","3660","Hawkins","073",,"Kingsport","0750",,,,,,,,,,,,"KINGSPORT CITY",1340
"G470366007300996","1980","3","6","Tennessee","47","JOHNSON CITY-KINGSPORT-BRISTOL, TENN.-VA.","3660","Hawkins","073",,"Mount Carmel","0996",,,,,,,,,,,,"MOUNT CARMEL TOWN",3764
"G470366007301215","1980","3","6","Tennessee","47","JOHNSON CITY-KINGSPORT-BRISTOL, TENN.-VA.","3660","Hawkins","073",,"Rogersville","1215",,,,,,,,,,,,"ROGERSVILLE TOWN",4368
"G470366007301400","1980","3","6","Tennessee","47","JOHNSON CITY-KINGSPORT-BRISTOL, TENN.-VA.","3660","Hawkins","073",,"Surgoinsville","1400",,,,,,,,,,,,"SURGOINSVILLE TOWN",1536
"G470366007309999","1980","3","6","Tennessee","47","JOHNSON CITY-KINGSPORT-BRISTOL, TENN.-VA.","3660","Hawkins","073",,,"9999",,,,,,,,,,,,"REMAINDER OF HAWKINS DIVISION",27812
"G470366016300142","1980","3","6","Tennessee","47","JOHNSON CITY-KINGSPORT-BRISTOL, TENN.-VA.","3660","Sullivan","163",,"Bloomingdale","0142",,,,,,,,,,,,"BLOOMINGDALE %CDP<",12088
"G470366016300143","1980","3","6","Tennessee","47","JOHNSON CITY-KINGSPORT-BRISTOL, TENN.-VA.","3660","Sullivan","163",,"Blountville","0143",,,,,,,,,,,,"BLOUNTVILLE %CDP<",2554
"G470366016300145","1980","3","6","Tennessee","47","JOHNSON CITY-KINGSPORT-BRISTOL, TENN.-VA.","3660","Sullivan","163",,"Bluff City","0145",,,,,,,,,,,,"BLUFF CITY TOWN",1121
"G470366016300161","1980","3","6","Tennessee","47","JOHNSON CITY-KINGSPORT-BRISTOL, TENN.-VA.","3660","Sullivan","163",,"Bridwell Heights","0161",,,,,,,,,,,,"BRIDWELL HEIGHTS %CDP<",2715
"G470366016300170","1980","3","6","Tennessee","47","JOHNSON CITY-KINGSPORT-BRISTOL, TENN.-VA.","3660","Sullivan","163",,"Bristol","0170",,,,,,,,,,,,"BRISTOL CITY",23986
"G470366016300285","1980","3","6","Tennessee","47","JOHNSON CITY-KINGSPORT-BRISTOL, TENN.-VA.","3660","Sullivan","163",,"Colonial Heights","0285",,,,,,,,,,,,"COLONIAL HEIGHTS %CDP<",6744
"G470366016300510","1980","3","6","Tennessee","47","JOHNSON CITY-KINGSPORT-BRISTOL, TENN.-VA.","3660","Sullivan","163",,"Fordtown","0510",,,,,,,,,,,,"FORDTOWN %CDP<",2153
"G470366016300701","1980","3","6","Tennessee","47","JOHNSON CITY-KINGSPORT-BRISTOL, TENN.-VA.","3660","Sullivan","163",,"Indian Springs","0701",,,,,,,,,,,,"INDIAN SPRINGS %CDP<",2210
"G470366016300750","1980","3","6","Tennessee","47","JOHNSON CITY-KINGSPORT-BRISTOL, TENN.-VA.","3660","Sullivan","163",,"Kingsport","0750",,,,,,,,,,,,"KINGSPORT CITY",30687
"G470366016300856","1980","3","6","Tennessee","47","JOHNSON CITY-KINGSPORT-BRISTOL, TENN.-VA.","3660","Sullivan","163",,"Lynn Garden","0856",,,,,,,,,,,,"LYNN GARDEN %CDP<",7213
"G470366016300980","1980","3","6","Tennessee","47","JOHNSON CITY-KINGSPORT-BRISTOL, TENN.-VA.","3660","Sullivan","163",,"Morrison City","0980",,,,,,,,,,,,"MORRISON CITY %CDP<",2032
"G470366016301097","1980","3","6","Tennessee","47","JOHNSON CITY-KINGSPORT-BRISTOL, TENN.-VA.","3660","Sullivan","163",,"Orebank","1097",,,,,,,,,,,,"OREBANK %CDP<",1284
"G470366016301387","1980","3","6","Tennessee","47","JOHNSON CITY-KINGSPORT-BRISTOL, TENN.-VA.","3660","Sullivan","163",,"Spurgeon","1387",,,,,,,,,,,,"SPURGEON %CDP<",1429
"G470366016301394","1980","3","6","Tennessee","47","JOHNSON CITY-KINGSPORT-BRISTOL, TENN.-VA.","3660","Sullivan","163",,"Sullivan Gardens","1394",,,,,,,,,,,,"SULLIVAN GARDENS %CDP<",2513
"G470366016301488","1980","3","6","Tennessee","47","JOHNSON CITY-KINGSPORT-BRISTOL, TENN.-VA.","3660","Sullivan","163",,"Walnut Hill","1488",,,,,,,,,,,,"WALNUT HILL %CDP<",3288
"G470366016309999","1980","3","6","Tennessee","47","JOHNSON CITY-KINGSPORT-BRISTOL, TENN.-VA.","3660","Sullivan","163",,,"9999",,,,,,,,,,,,"REMAINDER OF SULLIVAN DIVISION",41951
"G470366017100080","1980","3","6","Tennessee","47","JOHNSON CITY-KINGSPORT-BRISTOL, TENN.-VA.","3660","Unicoi","171",,"Banner Hill","0080",,,,,,,,,,,,"BANNER HILL %CDP<",2913
"G470366017100480","1980","3","6","Tennessee","47","JOHNSON CITY-KINGSPORT-BRISTOL, TENN.-VA.","3660","Unicoi","171",,"Erwin","0480",,,,,,,,,,,,"ERWIN CITY",4739
"G470366017109999","1980","3","6","Tennessee","47","JOHNSON CITY-KINGSPORT-BRISTOL, TENN.-VA.","3660","Unicoi","171",,,"9999",,,,,,,,,,,,"REMAINDER OF UNICOI DIVISION",8710
"G470366017900151","1980","3","6","Tennessee","47","JOHNSON CITY-KINGSPORT-BRISTOL, TENN.-VA.","3660","Washington","179",,"Boones Creek","0151",,,,,,,,,,,,"BOONES CREEK %CDP<",1993
"G470366017900246","1980","3","6","Tennessee","47","JOHNSON CITY-KINGSPORT-BRISTOL, TENN.-VA.","3660","Washington","179",,"Cherokee","0246",,,,,,,,,,,,"CHEROKEE %CDP<",2076
"G470366017900497","1980","3","6","Tennessee","47","JOHNSON CITY-KINGSPORT-BRISTOL, TENN.-VA.","3660","Washington","179",,"Fall Branch","0497",,,,,,,,,,,,"FALL BRANCH %CDP<",1095
"G470366017900588","1980","3","6","Tennessee","47","JOHNSON CITY-KINGSPORT-BRISTOL, TENN.-VA.","3660","Washington","179",,"Gray","0588",,,,,,,,,,,,"GRAY %CDP<",1049
"G470366017900730","1980","3","6","Tennessee","47","JOHNSON CITY-KINGSPORT-BRISTOL, TENN.-VA.","3660","Washington","179",,"Johnson City","0730",,,,,,,,,,,,"JOHNSON CITY CITY",39459
"G470366017900740","1980","3","6","Tennessee","47","JOHNSON CITY-KINGSPORT-BRISTOL, TENN.-VA.","3660","Washington","179",,"Jonesboro","0740",,,,,,,,,,,,"JONESBORO TOWN",2829
"G470366017900947","1980","3","6","Tennessee","47","JOHNSON CITY-KINGSPORT-BRISTOL, TENN.-VA.","3660","Washington","179",,"Midway","0947",,,,,,,,,,,,"MIDWAY %CDP<",2754
"G470366017901068","1980","3","6","Tennessee","47","JOHNSON CITY-KINGSPORT-BRISTOL, TENN.-VA.","3660","Washington","179",,"Oak Grove","1068",,,,,,,,,,,,"OAK GROVE %CDP<",3103
"G470366017901387","1980","3","6","Tennessee","47","JOHNSON CITY-KINGSPORT-BRISTOL, TENN.-VA.","3660","Washington","179",,"Spurgeon","1387",,,,,,,,,,,,"SPURGEON %CDP<",1577
"G470366017901508","1980","3","6","Tennessee","47","JOHNSON CITY-KINGSPORT-BRISTOL, TENN.-VA.","3660","Washington","179",,"West Johnson City","1508",,,,,,,,,,,,"WEST JOHNSON CITY %CDP<",2182
"G470366017909999","1980","3","6","Tennessee","47","JOHNSON CITY-KINGSPORT-BRISTOL, TENN.-VA.","3660","Washington","179",,,"9999",,,,,,,,,,,,"REMAINDER OF WASHINGTON DIVISION",30638
"G470384000100265","1980","3","6","Tennessee","47","KNOXVILLE, TENN.","3840","Anderson","001",,"Clinton","0265",,,,,,,,,,,,"CLINTON TOWN",5245
"G470384000100777","1980","3","6","Tennessee","47","KNOXVILLE, TENN.","3840","Anderson","001",,"Lake City","0777",,,,,,,,,,,,"LAKE CITY TOWN",2335
"G470384000101055","1980","3","6","Tennessee","47","KNOXVILLE, TENN.","3840","Anderson","001",,"Norris","1055",,,,,,,,,,,,"NORRIS CITY",1374
"G470384000101080","1980","3","6","Tennessee","47","KNOXVILLE, TENN.","3840","Anderson","001",,"Oak Ridge","1080",,,,,,,,,,,,"OAK RIDGE CITY",25300
"G470384000101090","1980","3","6","Tennessee","47","KNOXVILLE, TENN.","3840","Anderson","001",,"Oliver Springs","1090",,,,,,,,,,,,"OLIVER SPRINGS TOWN",2525
"G470384000101345","1980","3","6","Tennessee","47","KNOXVILLE, TENN.","3840","Anderson","001",,"South Clinton","1345",,,,,,,,,,,,"SOUTH CLINTON %CDP<",1671
"G470384000109999","1980","3","6","Tennessee","47","KNOXVILLE, TENN.","3840","Anderson","001",,,"9999",,,,,,,,,,,,"REMAINDER OF ANDERSON DIVISION",28896
"G470384000900020","1980","3","6","Tennessee","47","KNOXVILLE, TENN.","3840","Blount","009",,"Alcoa","0020",,,,,,,,,,,,"ALCOA CITY",6870
"G470384000900425","1980","3","6","Tennessee","47","KNOXVILLE, TENN.","3840","Blount","009",,"Eagleton Village","0425",,,,,,,,,,,,"EAGLETON VILLAGE %CDP<",5331
"G470384000900525","1980","3","6","Tennessee","47","KNOXVILLE, TENN.","3840","Blount","009",,"Friendsville","0525",,,,,,,,,,,,"FRIENDSVILLE CITY",694
"G470384000900905","1980","3","6","Tennessee","47","KNOXVILLE, TENN.","3840","Blount","009",,"Maryville","0905",,,,,,,,,,,,"MARYVILLE CITY",17480
"G470384000901202","1980","3","6","Tennessee","47","KNOXVILLE, TENN.","3840","Blount","009",,"Rockford","1202",,,,,,,,,,,,"ROCKFORD CITY",567
"G470384000901435","1980","3","6","Tennessee","47","KNOXVILLE, TENN.","3840","Blount","009",,"Townsend","1435",,,,,,,,,,,,"TOWNSEND CITY",351
"G470384000909999","1980","3","6","Tennessee","47","KNOXVILLE, TENN.","3840","Blount","009",,,"9999",,,,,,,,,,,,"REMAINDER OF BLOUNT DIVISION",46477
"G470384009300210","1980","3","6","Tennessee","47","KNOXVILLE, TENN.","3840","Knox","093",,"Cedar Bluff","0210",,,,,,,,,,,,"CEDAR BLUFF %CDP<",10654
"G470384009300293","1980","3","6","Tennessee","47","KNOXVILLE, TENN.","3840","Knox","093",,"Concord","0293",,,,,,,,,,,,"CONCORD %CDP<",8569
"G470384009300617","1980","3","6","Tennessee","47","KNOXVILLE, TENN.","3840","Knox","093",,"Halls","0617",,,,,,,,,,,,"HALLS %CDP<",10363
"G470384009300744","1980","3","6","Tennessee","47","KNOXVILLE, TENN.","3840","Knox","093",,"Karns","0744",,,,,,,,,,,,"KARNS %CDP<",1173
"G470384009300760","1980","3","6","Tennessee","47","KNOXVILLE, TENN.","3840","Knox","093",,"Knoxville","0760",,,,,,,,,,,,"KNOXVILLE CITY",175030
"G470384009300910","1980","3","6","Tennessee","47","KNOXVILLE, TENN.","3840","Knox","093",,"Mascot","0910",,,,,,,,,,,,"MASCOT %CDP<",2203
"G470384009301147","1980","3","6","Tennessee","47","KNOXVILLE, TENN.","3840","Knox","093",,"Powell","1147",,,,,,,,,,,,"POWELL %CDP<",7220
"G470384009309999","1980","3","6","Tennessee","47","KNOXVILLE, TENN.","3840","Knox","093",,,"9999",,,,,,,,,,,,"REMAINDER OF KNOX DIVISION",104482
"G470384017300847","1980","3","6","Tennessee","47","KNOXVILLE, TENN.","3840","Union","173",,"Luttrell","0847",,,,,,,,,,,,"LUTTRELL TOWN",962
"G470384017300925","1980","3","6","Tennessee","47","KNOXVILLE, TENN.","3840","Union","173",,"Maynardville","0925",,,,,,,,,,,,"MAYNARDVILLE CITY",924
