GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,SMSAA,COUNTY,COUNTYA,CTY_SUBA,PLACEA,TRACTA,BLCK_GRPA,BLOCKA,EDINDA,ENUMDISTA,SCSAA,URB_AREAA,CDA,AIANHHA,MCDSEQNOA,ZIPA,AREANAME,C7L001
GIS Join Match Code,Data File Year,Region Code,Division Code,State Name,State Code,Standard Metropolitan Statistical Area Code,County Name,County Code,County Subdivision Code,Place Code,Census Tract Code,Block Group Code,Block Code,Enumeration District Indicator Code,Enumeration District Code,Standard Consolidated Statistical Area Code,Urban Area Code,Congressional District Code,American Indian Area/Alaska Native Area/Hawaiian Home Land Code,MCD Sequence Number Code,5-Digit Zip Code Code,Area Name,Total
"G4802510","1980","3","7","Texas","48","1920","Johnson","251",,,,,,,,,,,,,,"JOHNSON COUNTY",67649
"G4802530","1980","3","7","Texas","48","0040","Jones","253",,,,,,,,,,,,,,"JONES COUNTY",17268
"G4802550","1980","3","7","Texas","48",,"Karnes","255",,,,,,,,,,,,,,"KARNES COUNTY",13593
"G4802570","1980","3","7","Texas","48","1920","Kaufman","257",,,,,,,,,,,,,,"KAUFMAN COUNTY",39015
"G4802590","1980","3","7","Texas","48",,"Kendall","259",,,,,,,,,,,,,,"KENDALL COUNTY",10635
"G4802610","1980","3","7","Texas","48",,"Kenedy","261",,,,,,,,,,,,,,"KENEDY COUNTY",543
"G4802630","1980","3","7","Texas","48",,"Kent","263",,,,,,,,,,,,,,"KENT COUNTY",1145
"G4802650","1980","3","7","Texas","48",,"Kerr","265",,,,,,,,,,,,,,"KERR COUNTY",28780
"G4802670","1980","3","7","Texas","48",,"Kimble","267",,,,,,,,,,,,,,"KIMBLE COUNTY",4063
"G4802690","1980","3","7","Texas","48",,"King","269",,,,,,,,,,,,,,"KING COUNTY",425
"G4802710","1980","3","7","Texas","48",,"Kinney","271",,,,,,,,,,,,,,"KINNEY COUNTY",2279
"G4802730","1980","3","7","Texas","48",,"Kleberg","273",,,,,,,,,,,,,,"KLEBERG COUNTY",33358
"G4802750","1980","3","7","Texas","48",,"Knox","275",,,,,,,,,,,,,,"KNOX COUNTY",5329
"G4802770","1980","3","7","Texas","48",,"Lamar","277",,,,,,,,,,,,,,"LAMAR COUNTY",42156
"G4802790","1980","3","7","Texas","48",,"Lamb","279",,,,,,,,,,,,,,"LAMB COUNTY",18669
"G4802810","1980","3","7","Texas","48",,"Lampasas","281",,,,,,,,,,,,,,"LAMPASAS COUNTY",12005
"G4802830","1980","3","7","Texas","48",,"La Salle","283",,,,,,,,,,,,,,"LA SALLE COUNTY",5514
"G4802850","1980","3","7","Texas","48",,"Lavaca","285",,,,,,,,,,,,,,"LAVACA COUNTY",19004
"G4802870","1980","3","7","Texas","48",,"Lee","287",,,,,,,,,,,,,,"LEE COUNTY",10952
"G4802890","1980","3","7","Texas","48",,"Leon","289",,,,,,,,,,,,,,"LEON COUNTY",9594
"G4802910","1980","3","7","Texas","48","3360","Liberty","291",,,,,,,,"42",,,,,,"LIBERTY COUNTY",47088
"G4802930","1980","3","7","Texas","48",,"Limestone","293",,,,,,,,,,,,,,"LIMESTONE COUNTY",20224
"G4802950","1980","3","7","Texas","48",,"Lipscomb","295",,,,,,,,,,,,,,"LIPSCOMB COUNTY",3766
"G4802970","1980","3","7","Texas","48",,"Live Oak","297",,,,,,,,,,,,,,"LIVE OAK COUNTY",9606
"G4802990","1980","3","7","Texas","48",,"Llano","299",,,,,,,,,,,,,,"LLANO COUNTY",10144
"G4803010","1980","3","7","Texas","48",,"Loving","301",,,,,,,,,,,,,,"LOVING COUNTY",91
"G4803030","1980","3","7","Texas","48","4600","Lubbock","303",,,,,,,,,,,,,,"LUBBOCK COUNTY",211651
"G4803050","1980","3","7","Texas","48",,"Lynn","305",,,,,,,,,,,,,,"LYNN COUNTY",8605
"G4803070","1980","3","7","Texas","48",,"McCulloch","307",,,,,,,,,,,,,,"MCCULLOCH COUNTY",8735
"G4803090","1980","3","7","Texas","48","8800","McLennan","309",,,,,,,,,,,,,,"MCLENNAN COUNTY",170755
"G4803110","1980","3","7","Texas","48",,"McMullen","311",,,,,,,,,,,,,,"MCMULLEN COUNTY",789
"G4803130","1980","3","7","Texas","48",,"Madison","313",,,,,,,,,,,,,,"MADISON COUNTY",10649
"G4803150","1980","3","7","Texas","48",,"Marion","315",,,,,,,,,,,,,,"MARION COUNTY",10360
"G4803170","1980","3","7","Texas","48",,"Martin","317",,,,,,,,,,,,,,"MARTIN COUNTY",4684
"G4803190","1980","3","7","Texas","48",,"Mason","319",,,,,,,,,,,,,,"MASON COUNTY",3683
"G4803210","1980","3","7","Texas","48",,"Matagorda","321",,,,,,,,,,,,,,"MATAGORDA COUNTY",37828
"G4803230","1980","3","7","Texas","48",,"Maverick","323",,,,,,,,,,,,,,"MAVERICK COUNTY",31398
"G4803250","1980","3","7","Texas","48",,"Medina","325",,,,,,,,,,,,,,"MEDINA COUNTY",23164
"G4803270","1980","3","7","Texas","48",,"Menard","327",,,,,,,,,,,,,,"MENARD COUNTY",2346
"G4803290","1980","3","7","Texas","48","5040","Midland","329",,,,,,,,,,,,,,"MIDLAND COUNTY",82636
"G4803310","1980","3","7","Texas","48",,"Milam","331",,,,,,,,,,,,,,"MILAM COUNTY",22732
"G4803330","1980","3","7","Texas","48",,"Mills","333",,,,,,,,,,,,,,"MILLS COUNTY",4477
"G4803350","1980","3","7","Texas","48",,"Mitchell","335",,,,,,,,,,,,,,"MITCHELL COUNTY",9088
"G4803370","1980","3","7","Texas","48",,"Montague","337",,,,,,,,,,,,,,"MONTAGUE COUNTY",17410
"G4803390","1980","3","7","Texas","48","3360","Montgomery","339",,,,,,,,"42",,,,,,"MONTGOMERY COUNTY",128487
"G4803410","1980","3","7","Texas","48",,"Moore","341",,,,,,,,,,,,,,"MOORE COUNTY",16575
"G4803430","1980","3","7","Texas","48",,"Morris","343",,,,,,,,,,,,,,"MORRIS COUNTY",14629
"G4803450","1980","3","7","Texas","48",,"Motley","345",,,,,,,,,,,,,,"MOTLEY COUNTY",1950
"G4803470","1980","3","7","Texas","48",,"Nacogdoches","347",,,,,,,,,,,,,,"NACOGDOCHES COUNTY",46786
"G4803490","1980","3","7","Texas","48",,"Navarro","349",,,,,,,,,,,,,,"NAVARRO COUNTY",35323
"G4803510","1980","3","7","Texas","48",,"Newton","351",,,,,,,,,,,,,,"NEWTON COUNTY",13254
"G4803530","1980","3","7","Texas","48",,"Nolan","353",,,,,,,,,,,,,,"NOLAN COUNTY",17359
"G4803550","1980","3","7","Texas","48","1880","Nueces","355",,,,,,,,,,,,,,"NUECES COUNTY",268215
"G4803570","1980","3","7","Texas","48",,"Ochiltree","357",,,,,,,,,,,,,,"OCHILTREE COUNTY",9588
"G4803590","1980","3","7","Texas","48",,"Oldham","359",,,,,,,,,,,,,,"OLDHAM COUNTY",2283
"G4803610","1980","3","7","Texas","48","0840","Orange","361",,,,,,,,,,,,,,"ORANGE COUNTY",83838
"G4803630","1980","3","7","Texas","48",,"Palo Pinto","363",,,,,,,,,,,,,,"PALO PINTO COUNTY",24062
"G4803650","1980","3","7","Texas","48",,"Panola","365",,,,,,,,,,,,,,"PANOLA COUNTY",20724
"G4803670","1980","3","7","Texas","48","1920","Parker","367",,,,,,,,,,,,,,"PARKER COUNTY",44609
"G4803690","1980","3","7","Texas","48",,"Parmer","369",,,,,,,,,,,,,,"PARMER COUNTY",11038
"G4803710","1980","3","7","Texas","48",,"Pecos","371",,,,,,,,,,,,,,"PECOS COUNTY",14618
"G4803730","1980","3","7","Texas","48",,"Polk","373",,,,,,,,,,,,,,"POLK COUNTY",24407
"G4803750","1980","3","7","Texas","48","0320","Potter","375",,,,,,,,,,,,,,"POTTER COUNTY",98637
"G4803770","1980","3","7","Texas","48",,"Presidio","377",,,,,,,,,,,,,,"PRESIDIO COUNTY",5188
"G4803790","1980","3","7","Texas","48",,"Rains","379",,,,,,,,,,,,,,"RAINS COUNTY",4839
"G4803810","1980","3","7","Texas","48","0320","Randall","381",,,,,,,,,,,,,,"RANDALL COUNTY",75062
"G4803830","1980","3","7","Texas","48",,"Reagan","383",,,,,,,,,,,,,,"REAGAN COUNTY",4135
"G4803850","1980","3","7","Texas","48",,"Real","385",,,,,,,,,,,,,,"REAL COUNTY",2469
"G4803870","1980","3","7","Texas","48",,"Red River","387",,,,,,,,,,,,,,"RED RIVER COUNTY",16101
"G4803890","1980","3","7","Texas","48",,"Reeves","389",,,,,,,,,,,,,,"REEVES COUNTY",15801
"G4803910","1980","3","7","Texas","48",,"Refugio","391",,,,,,,,,,,,,,"REFUGIO COUNTY",9289
"G4803930","1980","3","7","Texas","48",,"Roberts","393",,,,,,,,,,,,,,"ROBERTS COUNTY",1187
"G4803950","1980","3","7","Texas","48",,"Robertson","395",,,,,,,,,,,,,,"ROBERTSON COUNTY",14653
"G4803970","1980","3","7","Texas","48","1920","Rockwall","397",,,,,,,,,,,,,,"ROCKWALL COUNTY",14528
"G4803990","1980","3","7","Texas","48",,"Runnels","399",,,,,,,,,,,,,,"RUNNELS COUNTY",11872
"G4804010","1980","3","7","Texas","48",,"Rusk","401",,,,,,,,,,,,,,"RUSK COUNTY",41382
"G4804030","1980","3","7","Texas","48",,"Sabine","403",,,,,,,,,,,,,,"SABINE COUNTY",8702
"G4804050","1980","3","7","Texas","48",,"San Augustine","405",,,,,,,,,,,,,,"SAN AUGUSTINE COUNTY",8785
"G4804070","1980","3","7","Texas","48",,"San Jacinto","407",,,,,,,,,,,,,,"SAN JACINTO COUNTY",11434
"G4804090","1980","3","7","Texas","48","1880","San Patricio","409",,,,,,,,,,,,,,"SAN PATRICIO COUNTY",58013
"G4804110","1980","3","7","Texas","48",,"San Saba","411",,,,,,,,,,,,,,"SAN SABA COUNTY",6204
"G4804130","1980","3","7","Texas","48",,"Schleicher","413",,,,,,,,,,,,,,"SCHLEICHER COUNTY",2820
"G4804150","1980","3","7","Texas","48",,"Scurry","415",,,,,,,,,,,,,,"SCURRY COUNTY",18192
"G4804170","1980","3","7","Texas","48",,"Shackelford","417",,,,,,,,,,,,,,"SHACKELFORD COUNTY",3915
"G4804190","1980","3","7","Texas","48",,"Shelby","419",,,,,,,,,,,,,,"SHELBY COUNTY",23084
"G4804210","1980","3","7","Texas","48",,"Sherman","421",,,,,,,,,,,,,,"SHERMAN COUNTY",3174
"G4804230","1980","3","7","Texas","48","8640","Smith","423",,,,,,,,,,,,,,"SMITH COUNTY",128366
"G4804250","1980","3","7","Texas","48",,"Somervell","425",,,,,,,,,,,,,,"SOMERVELL COUNTY",4154
"G4804270","1980","3","7","Texas","48",,"Starr","427",,,,,,,,,,,,,,"STARR COUNTY",27266
"G4804290","1980","3","7","Texas","48",,"Stephens","429",,,,,,,,,,,,,,"STEPHENS COUNTY",9926
"G4804310","1980","3","7","Texas","48",,"Sterling","431",,,,,,,,,,,,,,"STERLING COUNTY",1206
"G4804330","1980","3","7","Texas","48",,"Stonewall","433",,,,,,,,,,,,,,"STONEWALL COUNTY",2406
"G4804350","1980","3","7","Texas","48",,"Sutton","435",,,,,,,,,,,,,,"SUTTON COUNTY",5130
"G4804370","1980","3","7","Texas","48",,"Swisher","437",,,,,,,,,,,,,,"SWISHER COUNTY",9723
"G4804390","1980","3","7","Texas","48","1920","Tarrant","439",,,,,,,,,,,,,,"TARRANT COUNTY",860880
"G4804410","1980","3","7","Texas","48","0040","Taylor","441",,,,,,,,,,,,,,"TAYLOR COUNTY",110932
"G4804430","1980","3","7","Texas","48",,"Terrell","443",,,,,,,,,,,,,,"TERRELL COUNTY",1595
"G4804450","1980","3","7","Texas","48",,"Terry","445",,,,,,,,,,,,,,"TERRY COUNTY",14581
"G4804470","1980","3","7","Texas","48",,"Throckmorton","447",,,,,,,,,,,,,,"THROCKMORTON COUNTY",2053
"G4804490","1980","3","7","Texas","48",,"Titus","449",,,,,,,,,,,,,,"TITUS COUNTY",21442
"G4804510","1980","3","7","Texas","48","7200","Tom Green","451",,,,,,,,,,,,,,"TOM GREEN COUNTY",84784
"G4804530","1980","3","7","Texas","48","0640","Travis","453",,,,,,,,,,,,,,"TRAVIS COUNTY",419573
"G4804550","1980","3","7","Texas","48",,"Trinity","455",,,,,,,,,,,,,,"TRINITY COUNTY",9450
"G4804570","1980","3","7","Texas","48",,"Tyler","457",,,,,,,,,,,,,,"TYLER COUNTY",16223
"G4804590","1980","3","7","Texas","48",,"Upshur","459",,,,,,,,,,,,,,"UPSHUR COUNTY",28595
"G4804610","1980","3","7","Texas","48",,"Upton","461",,,,,,,,,,,,,,"UPTON COUNTY",4619
"G4804630","1980","3","7","Texas","48",,"Uvalde","463",,,,,,,,,,,,,,"UVALDE COUNTY",22441
"G4804650","1980","3","7","Texas","48",,"Val Verde","465",,,,,,,,,,,,,,"VAL VERDE COUNTY",35910
"G4804670","1980","3","7","Texas","48",,"Van Zandt","467",,,,,,,,,,,,,,"VAN ZANDT COUNTY",31426
"G4804690","1980","3","7","Texas","48","8750","Victoria","469",,,,,,,,,,,,,,"VICTORIA COUNTY",68807
"G4804710","1980","3","7","Texas","48",,"Walker","471",,,,,,,,,,,,,,"WALKER COUNTY",41789
"G4804730","1980","3","7","Texas","48","3360","Waller","473",,,,,,,,"42",,,,,,"WALLER COUNTY",19798
"G4804750","1980","3","7","Texas","48",,"Ward","475",,,,,,,,,,,,,,"WARD COUNTY",13976
"G4804770","1980","3","7","Texas","48",,"Washington","477",,,,,,,,,,,,,,"WASHINGTON COUNTY",21998
"G4804790","1980","3","7","Texas","48","4080","Webb","479",,,,,,,,,,,,,,"WEBB COUNTY",99258
"G4804810","1980","3","7","Texas","48",,"Wharton","481",,,,,,,,,,,,,,"WHARTON COUNTY",40242
"G4804830","1980","3","7","Texas","48",,"Wheeler","483",,,,,,,,,,,,,,"WHEELER COUNTY",7137
"G4804850","1980","3","7","Texas","48","9080","Wichita","485",,,,,,,,,,,,,,"WICHITA COUNTY",121082
"G4804870","1980","3","7","Texas","48",,"Wilbarger","487",,,,,,,,,,,,,,"WILBARGER COUNTY",15931
"G4804890","1980","3","7","Texas","48",,"Willacy","489",,,,,,,,,,,,,,"WILLACY COUNTY",17495
"G4804910","1980","3","7","Texas","48","0640","Williamson","491",,,,,,,,,,,,,,"WILLIAMSON COUNTY",76521
"G4804930","1980","3","7","Texas","48",,"Wilson","493",,,,,,,,,,,,,,"WILSON COUNTY",16756
"G4804950","1980","3","7","Texas","48",,"Winkler","495",,,,,,,,,,,,,,"WINKLER COUNTY",9944
"G4804970","1980","3","7","Texas","48","1920","Wise","497",,,,,,,,,,,,,,"WISE COUNTY",26575
"G4804990","1980","3","7","Texas","48",,"Wood","499",,,,,,,,,,,,,,"WOOD COUNTY",24697
"G4805010","1980","3","7","Texas","48",,"Yoakum","501",,,,,,,,,,,,,,"YOAKUM COUNTY",8299
"G4805030","1980","3","7","Texas","48",,"Young","503",,,,,,,,,,,,,,"YOUNG COUNTY",19083
"G4805050","1980","3","7","Texas","48",,"Zapata","505",,,,,,,,,,,,,,"ZAPATA COUNTY",6628
"G4805070","1980","3","7","Texas","48",,"Zavala","507",,,,,,,,,,,,,,"ZAVALA COUNTY",11666
"G4900010","1980","4","8","Utah","49",,"Beaver","001",,,,,,,,,,,,,,"BEAVER COUNTY",4378
"G4900030","1980","4","8","Utah","49",,"Box Elder","003",,,,,,,,,,,,,,"BOX ELDER COUNTY",33222
"G4900050","1980","4","8","Utah","49",,"Cache","005",,,,,,,,,,,,,,"CACHE COUNTY",57176
"G4900070","1980","4","8","Utah","49",,"Carbon","007",,,,,,,,,,,,,,"CARBON COUNTY",22179
"G4900090","1980","4","8","Utah","49",,"Daggett","009",,,,,,,,,,,,,,"DAGGETT COUNTY",769
"G4900110","1980","4","8","Utah","49","7160","Davis","011",,,,,,,,,,,,,,"DAVIS COUNTY",146540
"G4900130","1980","4","8","Utah","49",,"Duchesne","013",,,,,,,,,,,,,,"DUCHESNE COUNTY",12565
"G4900150","1980","4","8","Utah","49",,"Emery","015",,,,,,,,,,,,,,"EMERY COUNTY",11451
"G4900170","1980","4","8","Utah","49",,"Garfield","017",,,,,,,,,,,,,,"GARFIELD COUNTY",3673
"G4900190","1980","4","8","Utah","49",,"Grand","019",,,,,,,,,,,,,,"GRAND COUNTY",8241
"G4900210","1980","4","8","Utah","49",,"Iron","021",,,,,,,,,,,,,,"IRON COUNTY",17349
"G4900230","1980","4","8","Utah","49",,"Juab","023",,,,,,,,,,,,,,"JUAB COUNTY",5530
"G4900250","1980","4","8","Utah","49",,"Kane","025",,,,,,,,,,,,,,"KANE COUNTY",4024
"G4900270","1980","4","8","Utah","49",,"Millard","027",,,,,,,,,,,,,,"MILLARD COUNTY",8970
"G4900290","1980","4","8","Utah","49",,"Morgan","029",,,,,,,,,,,,,,"MORGAN COUNTY",4917
"G4900310","1980","4","8","Utah","49",,"Piute","031",,,,,,,,,,,,,,"PIUTE COUNTY",1329
"G4900330","1980","4","8","Utah","49",,"Rich","033",,,,,,,,,,,,,,"RICH COUNTY",2100
"G4900350","1980","4","8","Utah","49","7160","Salt Lake","035",,,,,,,,,,,,,,"SALT LAKE COUNTY",619066
"G4900370","1980","4","8","Utah","49",,"San Juan","037",,,,,,,,,,,,,,"SAN JUAN COUNTY",12253
"G4900390","1980","4","8","Utah","49",,"Sanpete","039",,,,,,,,,,,,,,"SANPETE COUNTY",14620
"G4900410","1980","4","8","Utah","49",,"Sevier","041",,,,,,,,,,,,,,"SEVIER COUNTY",14727
"G4900430","1980","4","8","Utah","49",,"Summit","043",,,,,,,,,,,,,,"SUMMIT COUNTY",10198
"G4900450","1980","4","8","Utah","49","7160","Tooele","045",,,,,,,,,,,,,,"TOOELE COUNTY",26033
"G4900470","1980","4","8","Utah","49",,"Uintah","047",,,,,,,,,,,,,,"UINTAH COUNTY",20506
"G4900490","1980","4","8","Utah","49","6520","Utah","049",,,,,,,,,,,,,,"UTAH COUNTY",218106
"G4900510","1980","4","8","Utah","49",,"Wasatch","051",,,,,,,,,,,,,,"WASATCH COUNTY",8523
"G4900530","1980","4","8","Utah","49",,"Washington","053",,,,,,,,,,,,,,"WASHINGTON COUNTY",26065
"G4900550","1980","4","8","Utah","49",,"Wayne","055",,,,,,,,,,,,,,"WAYNE COUNTY",1911
"G4900570","1980","4","8","Utah","49","7160","Weber","057",,,,,,,,,,,,,,"WEBER COUNTY",144616
"G5000010","1980","1","1","Vermont","50",,"Addison","001",,,,,,,,,,,,,,"ADDISON COUNTY",29406
"G5000030","1980","1","1","Vermont","50",,"Bennington","003",,,,,,,,,,,,,,"BENNINGTON COUNTY",33345
"G5000050","1980","1","1","Vermont","50",,"Caledonia","005",,,,,,,,,,,,,,"CALEDONIA COUNTY",25808
"G5000070","1980","1","1","Vermont","50",,"Chittenden","007",,,,,,,,,,,,,,"CHITTENDEN COUNTY",115534
"G5000090","1980","1","1","Vermont","50",,"Essex","009",,,,,,,,,,,,,,"ESSEX COUNTY",6313
"G5000110","1980","1","1","Vermont","50",,"Franklin","011",,,,,,,,,,,,,,"FRANKLIN COUNTY",34788
"G5000130","1980","1","1","Vermont","50",,"Grand Isle","013",,,,,,,,,,,,,,"GRAND ISLE COUNTY",4613
"G5000150","1980","1","1","Vermont","50",,"Lamoille","015",,,,,,,,,,,,,,"LAMOILLE COUNTY",16767
"G5000170","1980","1","1","Vermont","50",,"Orange","017",,,,,,,,,,,,,,"ORANGE COUNTY",22739
"G5000190","1980","1","1","Vermont","50",,"Orleans","019",,,,,,,,,,,,,,"ORLEANS COUNTY",23440
"G5000210","1980","1","1","Vermont","50",,"Rutland","021",,,,,,,,,,,,,,"RUTLAND COUNTY",58347
"G5000230","1980","1","1","Vermont","50",,"Washington","023",,,,,,,,,,,,,,"WASHINGTON COUNTY",52393
"G5000250","1980","1","1","Vermont","50",,"Windham","025",,,,,,,,,,,,,,"WINDHAM COUNTY",36933
"G5000270","1980","1","1","Vermont","50",,"Windsor","027",,,,,,,,,,,,,,"WINDSOR COUNTY",51030
"G5100010","1980","3","5","Virginia","51",,"Accomack","001",,,,,,,,,,,,,,"ACCOMACK COUNTY",31268
"G5100030","1980","3","5","Virginia","51","1540","Albemarle","003",,,,,,,,,,,,,,"ALBEMARLE COUNTY",55783
"G5100050","1980","3","5","Virginia","51",,"Alleghany","005",,,,,,,,,,,,,,"ALLEGHANY COUNTY",14333
"G5100070","1980","3","5","Virginia","51",,"Amelia","007",,,,,,,,,,,,,,"AMELIA COUNTY",8405
"G5100090","1980","3","5","Virginia","51","4640","Amherst","009",,,,,,,,,,,,,,"AMHERST COUNTY",29122
"G5100110","1980","3","5","Virginia","51","4640","Appomattox","011",,,,,,,,,,,,,,"APPOMATTOX COUNTY",11971
"G5100130","1980","3","5","Virginia","51","8840","Arlington","013",,,,,,,,,,,,,,"ARLINGTON COUNTY",152599
"G5100150","1980","3","5","Virginia","51",,"Augusta","015",,,,,,,,,,,,,,"AUGUSTA COUNTY",53732
"G5100170","1980","3","5","Virginia","51",,"Bath","017",,,,,,,,,,,,,,"BATH COUNTY",5860
"G5100190","1980","3","5","Virginia","51",,"Bedford","019",,,,,,,,,,,,,,"BEDFORD COUNTY",34927
"G5100210","1980","3","5","Virginia","51",,"Bland","021",,,,,,,,,,,,,,"BLAND COUNTY",6349
"G5100230","1980","3","5","Virginia","51","6800","Botetourt","023",,,,,,,,,,,,,,"BOTETOURT COUNTY",23270
"G5100250","1980","3","5","Virginia","51",,"Brunswick","025",,,,,,,,,,,,,,"BRUNSWICK COUNTY",15632
"G5100270","1980","3","5","Virginia","51",,"Buchanan","027",,,,,,,,,,,,,,"BUCHANAN COUNTY",37989
"G5100290","1980","3","5","Virginia","51",,"Buckingham","029",,,,,,,,,,,,,,"BUCKINGHAM COUNTY",11751
"G5100310","1980","3","5","Virginia","51","4640","Campbell","031",,,,,,,,,,,,,,"CAMPBELL COUNTY",45424
"G5100330","1980","3","5","Virginia","51",,"Caroline","033",,,,,,,,,,,,,,"CAROLINE COUNTY",17904
"G5100350","1980","3","5","Virginia","51",,"Carroll","035",,,,,,,,,,,,,,"CARROLL COUNTY",27270
"G5100360","1980","3","5","Virginia","51","6760","Charles City","036",,,,,,,,,,,,,,"CHARLES CITY COUNTY",6692
"G5100370","1980","3","5","Virginia","51",,"Charlotte","037",,,,,,,,,,,,,,"CHARLOTTE COUNTY",12266
"G5100410","1980","3","5","Virginia","51","6760","Chesterfield","041",,,,,,,,,,,,,,"CHESTERFIELD COUNTY",141372
"G5100430","1980","3","5","Virginia","51",,"Clarke","043",,,,,,,,,,,,,,"CLARKE COUNTY",9965
"G5100450","1980","3","5","Virginia","51","6800","Craig","045",,,,,,,,,,,,,,"CRAIG COUNTY",3948
"G5100470","1980","3","5","Virginia","51",,"Culpeper","047",,,,,,,,,,,,,,"CULPEPER COUNTY",22620
"G5100490","1980","3","5","Virginia","51",,"Cumberland","049",,,,,,,,,,,,,,"CUMBERLAND COUNTY",7881
"G5100510","1980","3","5","Virginia","51",,"Dickenson","051",,,,,,,,,,,,,,"DICKENSON COUNTY",19806
"G5100530","1980","3","5","Virginia","51","6140","Dinwiddie","053",,,,,,,,,,,,,,"DINWIDDIE COUNTY",22602
"G5100570","1980","3","5","Virginia","51",,"Essex","057",,,,,,,,,,,,,,"ESSEX COUNTY",8864
"G5100590","1980","3","5","Virginia","51","8840","Fairfax","059",,,,,,,,,,,,,,"FAIRFAX COUNTY",596901
"G5100610","1980","3","5","Virginia","51",,"Fauquier","061",,,,,,,,,,,,,,"FAUQUIER COUNTY",35889
"G5100630","1980","3","5","Virginia","51",,"Floyd","063",,,,,,,,,,,,,,"FLOYD COUNTY",11563
"G5100650","1980","3","5","Virginia","51","1540","Fluvanna","065",,,,,,,,,,,,,,"FLUVANNA COUNTY",10244
"G5100670","1980","3","5","Virginia","51",,"Franklin","067",,,,,,,,,,,,,,"FRANKLIN COUNTY",35740
"G5100690","1980","3","5","Virginia","51",,"Frederick","069",,,,,,,,,,,,,,"FREDERICK COUNTY",34150
"G5100710","1980","3","5","Virginia","51",,"Giles","071",,,,,,,,,,,,,,"GILES COUNTY",17810
"G5100730","1980","3","5","Virginia","51","5680","Gloucester","073",,,,,,,,,,,,,,"GLOUCESTER COUNTY",20107
"G5100750","1980","3","5","Virginia","51","6760","Goochland","075",,,,,,,,,,,,,,"GOOCHLAND COUNTY",11761
"G5100770","1980","3","5","Virginia","51",,"Grayson","077",,,,,,,,,,,,,,"GRAYSON COUNTY",16579
"G5100790","1980","3","5","Virginia","51","1540","Greene","079",,,,,,,,,,,,,,"GREENE COUNTY",7625
"G5100810","1980","3","5","Virginia","51",,"Greensville","081",,,,,,,,,,,,,,"GREENSVILLE COUNTY",10903
"G5100830","1980","3","5","Virginia","51",,"Halifax","083",,,,,,,,,,,,,,"HALIFAX COUNTY",30599
"G5100850","1980","3","5","Virginia","51","6760","Hanover","085",,,,,,,,,,,,,,"HANOVER COUNTY",50398
"G5100870","1980","3","5","Virginia","51","6760","Henrico","087",,,,,,,,,,,,,,"HENRICO COUNTY",180735
"G5100890","1980","3","5","Virginia","51",,"Henry","089",,,,,,,,,,,,,,"HENRY COUNTY",57654
"G5100910","1980","3","5","Virginia","51",,"Highland","091",,,,,,,,,,,,,,"HIGHLAND COUNTY",2937
"G5100930","1980","3","5","Virginia","51",,"Isle Of Wight","093",,,,,,,,,,,,,,"ISLE OF WIGHT COUNTY",21603
"G5100950","1980","3","5","Virginia","51","5680","James City","095",,,,,,,,,,,,,,"JAMES CITY COUNTY",22763
"G5100970","1980","3","5","Virginia","51",,"King And Queen","097",,,,,,,,,,,,,,"KING AND QUEEN COUNTY",5968
"G5100990","1980","3","5","Virginia","51",,"King George","099",,,,,,,,,,,,,,"KING GEORGE COUNTY",10543
"G5101010","1980","3","5","Virginia","51",,"King William","101",,,,,,,,,,,,,,"KING WILLIAM COUNTY",9334
"G5101030","1980","3","5","Virginia","51",,"Lancaster","103",,,,,,,,,,,,,,"LANCASTER COUNTY",10129
"G5101050","1980","3","5","Virginia","51",,"Lee","105",,,,,,,,,,,,,,"LEE COUNTY",25956
"G5101070","1980","3","5","Virginia","51","8840","Loudoun","107",,,,,,,,,,,,,,"LOUDOUN COUNTY",57427
"G5101090","1980","3","5","Virginia","51",,"Louisa","109",,,,,,,,,,,,,,"LOUISA COUNTY",17825
"G5101110","1980","3","5","Virginia","51",,"Lunenburg","111",,,,,,,,,,,,,,"LUNENBURG COUNTY",12124
"G5101130","1980","3","5","Virginia","51",,"Madison","113",,,,,,,,,,,,,,"MADISON COUNTY",10232
"G5101150","1980","3","5","Virginia","51",,"Mathews","115",,,,,,,,,,,,,,"MATHEWS COUNTY",7995
"G5101170","1980","3","5","Virginia","51",,"Mecklenburg","117",,,,,,,,,,,,,,"MECKLENBURG COUNTY",29444
"G5101190","1980","3","5","Virginia","51",,"Middlesex","119",,,,,,,,,,,,,,"MIDDLESEX COUNTY",7719
"G5101210","1980","3","5","Virginia","51",,"Montgomery","121",,,,,,,,,,,,,,"MONTGOMERY COUNTY",63516
"G5101250","1980","3","5","Virginia","51",,"Nelson","125",,,,,,,,,,,,,,"NELSON COUNTY",12204
"G5101270","1980","3","5","Virginia","51","6760","New Kent","127",,,,,,,,,,,,,,"NEW KENT COUNTY",8781
"G5101310","1980","3","5","Virginia","51",,"Northampton","131",,,,,,,,,,,,,,"NORTHAMPTON COUNTY",14625
"G5101330","1980","3","5","Virginia","51",,"Northumberland","133",,,,,,,,,,,,,,"NORTHUMBERLAND COUNTY",9828
"G5101350","1980","3","5","Virginia","51",,"Nottoway","135",,,,,,,,,,,,,,"NOTTOWAY COUNTY",14666
